ITEM,Departamento,Municipio,Latitud,Longitud,Geolocalizacion,Anio,Mes,Contrato,Campo,TipoProd,TipoHidrocarburo,PrecioHidrocarburoUSD,PorcRegalia,ProdGravableBlsKpc,VolumenRegaliaBlsKpc,RegaliasCOP,TrmPromedio,RegimenReg
2891,CASANARE,AGUAZUL,5.126121886,-72.54821017,POINT (-72.54821017 5.126121886),2020,8,ECOP-SDLA-OP-DIRECTA,CUPIAGUA SUR,QI,G,4.4424,0.064,560.62,35.87968,"602,984.28","3,783.03",Ley 756 8% variable
2892,CASANARE,AGUAZUL,5.126121886,-72.54821017,POINT (-72.54821017 5.126121886),2020,8,ECOP-SDLA-OP-DIRECTA,CUPIAGUA SUR,B,G,4.4424,0.2,"198,984.18","39,796.835999999996","668,814,979.04","3,783.03",Ley 141 20%
2893,CASANARE,AGUAZUL,5.126121886,-72.54821017,POINT (-72.54821017 5.126121886),2020,8,ECOP-SDLA-OP-DIRECTA,CUPIAGUA SUR,B,G,4.4424,0.12,"198,984.18","23,878.1016","401,288,987.43","3,783.03",ARTICULO 39 LEY 756
2894,CASANARE,AGUAZUL,5.126121886,-72.54821017,POINT (-72.54821017 5.126121886),2020,8,ECOP-SDLA-OP-DIRECTA,CUPIAGUA SUR,B,O,40.2224,0.2,"2,470.31",494.062,"75,177,731.4","3,783.03",Ley 141 20%
2895,CASANARE,AGUAZUL,5.126121886,-72.54821017,POINT (-72.54821017 5.126121886),2020,8,ECOP-SDLA-OP-DIRECTA,CUPIAGUA SUR,B,O,40.2224,0.12,"2,470.31",296.4372,"45,106,639.04","3,783.03",ARTICULO 39 LEY 756
2896,CASANARE,AGUAZUL,5.126121886,-72.54821017,POINT (-72.54821017 5.126121886),2020,8,ECOP-SDLA-OP-DIRECTA,CUPIAGUA SUR,I,O,40.2224,0.08,"3,099.8",247.984,"37,733,876.63","3,783.03",Ley 756 8% variable
2897,CASANARE,AGUAZUL,5.126121886,-72.54821017,POINT (-72.54821017 5.126121886),2020,8,ECOP-SDLA-OP-DIRECTA,CUPIAGUA SUR,B,G,4.4424,0.2,"919,591.4","183,918.28","3,090,881,410.27","3,783.03",Ley 141 20%
2898,CASANARE,AGUAZUL,5.126121886,-72.54821017,POINT (-72.54821017 5.126121886),2020,8,ECOP-SDLA-OP-DIRECTA,CUPIAGUA SUR,B,G,4.4424,0.12,"919,591.4","110,350.96800000001","1,854,528,846.23","3,783.03",ARTICULO 39 LEY 756
2899,CASANARE,AGUAZUL,5.126121886,-72.54821017,POINT (-72.54821017 5.126121886),2020,8,ECOP-SDLA-OP-DIRECTA,CUPIAGUA SUR,B,O,40.2224,0.2,"10,157.77","2,031.554","309,126,428.71","3,783.03",Ley 141 20%
2900,CASANARE,AGUAZUL,5.126121886,-72.54821017,POINT (-72.54821017 5.126121886),2020,8,ECOP-SDLA-OP-DIRECTA,CUPIAGUA SUR,B,O,40.2224,0.12,"10,157.77","1,218.9324","185,475,857.23","3,783.03",ARTICULO 39 LEY 756
2901,CASANARE,AGUAZUL,5.126121886,-72.54821017,POINT (-72.54821017 5.126121886),2020,8,ECOP-SDLA-OP-DIRECTA,CUPIAGUA SUR,I,O,40.2224,0.08,"12,746.25","1,019.7","155,160,147.72","3,783.03",Ley 756 8% variable
2902,CASANARE,AGUAZUL,5.126121886,-72.54821017,POINT (-72.54821017 5.126121886),2020,8,LLA 22,RAMIRIQUI,B,G,2.3903,0.064,"25,904.51","1,657.88864","14,991,585.02","3,783.03",Ley 756 8% variable
2903,CASANARE,AGUAZUL,5.126121886,-72.54821017,POINT (-72.54821017 5.126121886),2020,8,LLA 22,RAMIRIQUI,QB,G,2.3903,0.064,"11,951.97",764.92608,"6,916,902.66","3,783.03",Ley 756 8% variable
2904,CASANARE,AGUAZUL,5.126121886,-72.54821017,POINT (-72.54821017 5.126121886),2020,8,LLA 22,RAMIRIQUI,B,O,31.5812,0.08,"24,380.04","1,950.4032","233,019,794.01","3,783.03",Ley 756 8% variable
2905,CASANARE,AGUAZUL,5.126121886,-72.54821017,POINT (-72.54821017 5.126121886),2020,8,LLA 26,RUMBA,B,O,33.7337,0.08,"39,683.7","3,174.696","405,140,731.77","3,783.03",Ley 756 8% variable
2906,CASANARE,AGUAZUL,5.126121886,-72.54821017,POINT (-72.54821017 5.126121886),2020,8,RECETOR,CUPIAGUA LIRIA,QB,G,4.7185,0.2,"3,913.76",782.752,"13,972,300.67","3,783.03",Ley 141 20%
2907,CASANARE,AGUAZUL,5.126121886,-72.54821017,POINT (-72.54821017 5.126121886),2020,8,RECETOR,CUPIAGUA LIRIA,QB,G,4.7185,0.12,"3,913.76",469.6512,"8,383,380.56","3,783.03",ARTICULO 39 LEY 756
2908,CASANARE,AGUAZUL,5.126121886,-72.54821017,POINT (-72.54821017 5.126121886),2020,8,RECETOR,CUPIAGUA LIRIA,B,O,42.6854,0.2,"68,645.29","13,729.058","2,216,970,327.65","3,783.03",Ley 141 20%
2909,CASANARE,AGUAZUL,5.126121886,-72.54821017,POINT (-72.54821017 5.126121886),2020,8,RECETOR,CUPIAGUA LIRIA,B,O,42.6854,0.12,"68,645.29","8,237.4348","1,330,182,196.93","3,783.03",ARTICULO 39 LEY 756
2910,CASANARE,AGUAZUL,5.126121886,-72.54821017,POINT (-72.54821017 5.126121886),2020,8,RÍO CHITAMENA,CUSIANA,B,G,4.0948,0.2,"130,817.06","26,163.412","405,290,906.53","3,783.03",Ley 141 20%
2911,CASANARE,AGUAZUL,5.126121886,-72.54821017,POINT (-72.54821017 5.126121886),2020,8,RÍO CHITAMENA,CUSIANA,B,G,4.0948,0.12,"130,817.06","15,698.0472","243,174,544.19","3,783.03",ARTICULO 39 LEY 756
2912,CASANARE,AGUAZUL,5.126121886,-72.54821017,POINT (-72.54821017 5.126121886),2020,8,RÍO CHITAMENA,CUSIANA,B,O,41.4886,0.2,"5,206.78","1,041.356","163,443,550.79","3,783.03",Ley 141 20%
2913,CASANARE,AGUAZUL,5.126121886,-72.54821017,POINT (-72.54821017 5.126121886),2020,8,RÍO CHITAMENA,CUSIANA,B,O,41.4886,0.12,"5,206.78",624.8136,"98,066,130.57","3,783.03",ARTICULO 39 LEY 756
2914,CASANARE,AGUAZUL,5.126121886,-72.54821017,POINT (-72.54821017 5.126121886),2020,8,TAURAMENA,CUSIANA,B,G,4.0948,0.2,"286,536.57","57,307.314","887,733,345.59","3,783.03",Ley 141 20%
2915,CASANARE,AGUAZUL,5.126121886,-72.54821017,POINT (-72.54821017 5.126121886),2020,8,TAURAMENA,CUSIANA,B,G,4.0948,0.12,"286,536.57","34,384.3884","532,640,007.38","3,783.03",ARTICULO 39 LEY 756
2916,CASANARE,AGUAZUL,5.126121886,-72.54821017,POINT (-72.54821017 5.126121886),2020,8,TAURAMENA,CUSIANA,B,O,41.4886,0.2,"1,559.01",311.802,"48,938,140.18","3,783.03",Ley 141 20%
2917,CASANARE,AGUAZUL,5.126121886,-72.54821017,POINT (-72.54821017 5.126121886),2020,8,TAURAMENA,CUSIANA,B,O,41.4886,0.12,"1,559.01",187.0812,"29,362,884.2","3,783.03",ARTICULO 39 LEY 756
2918,CASANARE,AGUAZUL,5.126121886,-72.54821017,POINT (-72.54821017 5.126121886),2020,8,TAURAMENA,CUSIANA,B,G,4.0948,0.2,"30,781.33","6,156.266","95,365,185.04","3,783.03",Ley 141 20%
2919,CASANARE,AGUAZUL,5.126121886,-72.54821017,POINT (-72.54821017 5.126121886),2020,8,TAURAMENA,CUSIANA,B,G,4.0948,0.12,"30,781.33","3,693.7596","57,219,111.12","3,783.03",ARTICULO 39 LEY 756
2920,CASANARE,AGUAZUL,5.126121886,-72.54821017,POINT (-72.54821017 5.126121886),2020,8,TAURAMENA,CUSIANA,B,O,41.4886,0.2,920.63,184.126,"28,899,056.91","3,783.03",Ley 141 20%
2921,CASANARE,AGUAZUL,5.126121886,-72.54821017,POINT (-72.54821017 5.126121886),2020,8,TAURAMENA,CUSIANA,B,O,41.4886,0.12,920.63,110.4756,"17,339,434.7","3,783.03",ARTICULO 39 LEY 756
2922,CASANARE,AGUAZUL,5.126121886,-72.54821017,POINT (-72.54821017 5.126121886),2020,8,TAURAMENA,CUSIANA,B,G,4.0948,0.2,"108,411.91","21,682.382","335,876,385.86","3,783.03",Ley 141 20%
2923,CASANARE,AGUAZUL,5.126121886,-72.54821017,POINT (-72.54821017 5.126121886),2020,8,TAURAMENA,CUSIANA,B,G,4.0948,0.12,"108,411.91","13,009.4292","201,525,831.56","3,783.03",ARTICULO 39 LEY 756
2924,CASANARE,AGUAZUL,5.126121886,-72.54821017,POINT (-72.54821017 5.126121886),2020,8,TAURAMENA,CUSIANA,B,O,41.4886,0.2,"2,974.37",594.874,"93,367,031.61","3,783.03",Ley 141 20%
2925,CASANARE,AGUAZUL,5.126121886,-72.54821017,POINT (-72.54821017 5.126121886),2020,8,TAURAMENA,CUSIANA,B,O,41.4886,0.12,"2,974.37",356.9244,"56,020,219.17","3,783.03",ARTICULO 39 LEY 756
2926,CASANARE,AGUAZUL,5.126121886,-72.54821017,POINT (-72.54821017 5.126121886),2020,9,CASANARE,LA GLORIA,B,O,25.9905,0.2,"5,790.38","1,158.076","112,877,774.92","3,750.22",Ley 141 20%
2927,CASANARE,AGUAZUL,5.126121886,-72.54821017,POINT (-72.54821017 5.126121886),2020,9,CASANARE,LA GLORIA,B,O,25.9905,0.2,571.68,114.336,"11,144,340.54","3,750.22",Ley 141 20%
2928,CASANARE,AGUAZUL,5.126121886,-72.54821017,POINT (-72.54821017 5.126121886),2020,9,CASANARE,LA GLORIA,B,O,25.9905,0.2,"2,735.5",547.1,"53,325,887.64","3,750.22",Ley 141 20%
2929,CASANARE,AGUAZUL,5.126121886,-72.54821017,POINT (-72.54821017 5.126121886),2020,9,CUSIANA NORTE,CUSIANA NORTE,B,G,3.7236,0.2,"1,165,532.15","233,106.43000000002","3,255,172,594.04","3,750.22",Ley 141 20%
2930,CASANARE,AGUAZUL,5.126121886,-72.54821017,POINT (-72.54821017 5.126121886),2020,9,CUSIANA NORTE,CUSIANA NORTE,B,G,3.7236,0.12,"1,165,532.15","139,863.858","1,953,103,556.54","3,750.22",ARTICULO 39 LEY 756
2931,CASANARE,AGUAZUL,5.126121886,-72.54821017,POINT (-72.54821017 5.126121886),2020,9,CUSIANA NORTE,CUSIANA NORTE,QB,G,3.7236,0.2,"4,039.52",807.904,"11,281,828.86","3,750.22",Ley 141 20%
2932,CASANARE,AGUAZUL,5.126121886,-72.54821017,POINT (-72.54821017 5.126121886),2020,9,CUSIANA NORTE,CUSIANA NORTE,QB,G,3.7236,0.12,"4,039.52",484.7424,"6,769,097.6","3,750.22",ARTICULO 39 LEY 756
2933,CASANARE,AGUAZUL,5.126121886,-72.54821017,POINT (-72.54821017 5.126121886),2020,9,CUSIANA NORTE,CUSIANA NORTE,B,O,37.1763,0.2,"5,769.24","1,153.848","160,868,684.84","3,750.22",Ley 141 20%
2934,CASANARE,AGUAZUL,5.126121886,-72.54821017,POINT (-72.54821017 5.126121886),2020,9,CUSIANA NORTE,CUSIANA NORTE,B,O,37.1763,0.12,"5,769.24",692.3088,"96,521,210.9","3,750.22",ARTICULO 39 LEY 756
2935,CASANARE,AGUAZUL,5.126121886,-72.54821017,POINT (-72.54821017 5.126121886),2020,9,CUSIANA NORTE,CUSIANA NORTE,B,G,3.7236,0.2,"16,689.84","3,337.968","46,612,450.36","3,750.22",Ley 141 20%
2936,CASANARE,AGUAZUL,5.126121886,-72.54821017,POINT (-72.54821017 5.126121886),2020,9,CUSIANA NORTE,CUSIANA NORTE,B,G,3.7236,0.12,"16,689.84","2,002.7808","27,967,470.36","3,750.22",ARTICULO 39 LEY 756
2937,CASANARE,AGUAZUL,5.126121886,-72.54821017,POINT (-72.54821017 5.126121886),2020,9,CUSIANA NORTE,CUSIANA NORTE,QB,G,3.7236,0.2,57.84,11.568,"161,538.96","3,750.22",Ley 141 20%
2938,CASANARE,AGUAZUL,5.126121886,-72.54821017,POINT (-72.54821017 5.126121886),2020,9,CUSIANA NORTE,CUSIANA NORTE,QB,G,3.7236,0.12,57.84,6.9408,"96,923.54","3,750.22",ARTICULO 39 LEY 756
2939,CASANARE,AGUAZUL,5.126121886,-72.54821017,POINT (-72.54821017 5.126121886),2020,9,CUSIANA NORTE,CUSIANA NORTE,B,O,37.1763,0.2,"1,727.77",345.554,"48,176,897.82","3,750.22",Ley 141 20%
2940,CASANARE,AGUAZUL,5.126121886,-72.54821017,POINT (-72.54821017 5.126121886),2020,9,CUSIANA NORTE,CUSIANA NORTE,B,O,37.1763,0.12,"1,727.77",207.3324,"28,906,138.86","3,750.22",ARTICULO 39 LEY 756
2941,CASANARE,AGUAZUL,5.126121886,-72.54821017,POINT (-72.54821017 5.126121886),2020,9,ECOP-SDLA-OP-DIRECTA,CUPIAGUA,B,G,3.678,0.2,382.17,76.434,"1,054,277.66","3,750.22",Ley 141 20%
2942,CASANARE,AGUAZUL,5.126121886,-72.54821017,POINT (-72.54821017 5.126121886),2020,9,ECOP-SDLA-OP-DIRECTA,CUPIAGUA,B,G,3.678,0.12,382.17,45.8604,"632,566.67","3,750.22",ARTICULO 39 LEY 756
2943,CASANARE,AGUAZUL,5.126121886,-72.54821017,POINT (-72.54821017 5.126121886),2020,9,ECOP-SDLA-OP-DIRECTA,CUPIAGUA,I,G,3.678,0.09097608,"694,090.07","63,145.5937355256","870,986,696.41","3,750.22",Ley 756 8% variable
2944,CASANARE,AGUAZUL,5.126121886,-72.54821017,POINT (-72.54821017 5.126121886),2020,9,ECOP-SDLA-OP-DIRECTA,CUPIAGUA,QB,G,3.678,0.2,"2,869.51",573.902,"7,916,007.61","3,750.22",Ley 141 20%
2945,CASANARE,AGUAZUL,5.126121886,-72.54821017,POINT (-72.54821017 5.126121886),2020,9,ECOP-SDLA-OP-DIRECTA,CUPIAGUA,QB,G,3.678,0.12,"2,869.51",344.3412,"4,749,604.63","3,750.22",ARTICULO 39 LEY 756
2946,CASANARE,AGUAZUL,5.126121886,-72.54821017,POINT (-72.54821017 5.126121886),2020,9,ECOP-SDLA-OP-DIRECTA,CUPIAGUA,B,O,38.5068,0.2,"6,425.84","1,285.168","185,589,788.51","3,750.22",Ley 141 20%
2947,CASANARE,AGUAZUL,5.126121886,-72.54821017,POINT (-72.54821017 5.126121886),2020,9,ECOP-SDLA-OP-DIRECTA,CUPIAGUA,B,O,38.5068,0.12,"6,425.84",771.1008,"111,353,873.44","3,750.22",ARTICULO 39 LEY 756
2948,CASANARE,AGUAZUL,5.126121886,-72.54821017,POINT (-72.54821017 5.126121886),2020,9,ECOP-SDLA-OP-DIRECTA,CUPIAGUA,I,O,38.5068,0.08,"6,873.29",549.8632,"79,405,178.95","3,750.22",Ley 756 8% variable
2949,CASANARE,AGUAZUL,5.126121886,-72.54821017,POINT (-72.54821017 5.126121886),2020,9,ECOP-SDLA-OP-DIRECTA,CUPIAGUA,B,G,3.678,0.2,144.24,28.848,"397,909.02","3,750.22",Ley 141 20%
2950,CASANARE,AGUAZUL,5.126121886,-72.54821017,POINT (-72.54821017 5.126121886),2020,9,ECOP-SDLA-OP-DIRECTA,CUPIAGUA,B,G,3.678,0.12,144.24,17.3088,"238,745.63","3,750.22",ARTICULO 39 LEY 756
2951,CASANARE,AGUAZUL,5.126121886,-72.54821017,POINT (-72.54821017 5.126121886),2020,9,ECOP-SDLA-OP-DIRECTA,CUPIAGUA,I,G,3.678,0.09097608,"261,968.4","23,832.858115872","328,733,980.08","3,750.22",Ley 756 8% variable
2952,CASANARE,AGUAZUL,5.126121886,-72.54821017,POINT (-72.54821017 5.126121886),2020,9,ECOP-SDLA-OP-DIRECTA,CUPIAGUA,QB,G,3.678,0.2,"1,070.85",214.17,"2,954,112.69","3,750.22",Ley 141 20%
2953,CASANARE,AGUAZUL,5.126121886,-72.54821017,POINT (-72.54821017 5.126121886),2020,9,ECOP-SDLA-OP-DIRECTA,CUPIAGUA,QB,G,3.678,0.12,"1,070.85",128.502,"1,772,467.81","3,750.22",ARTICULO 39 LEY 756
2954,CASANARE,AGUAZUL,5.126121886,-72.54821017,POINT (-72.54821017 5.126121886),2020,9,ECOP-SDLA-OP-DIRECTA,CUPIAGUA,B,O,38.5068,0.2,"2,530.12",506.024,"73,074,405.11","3,750.22",Ley 141 20%
2955,CASANARE,AGUAZUL,5.126121886,-72.54821017,POINT (-72.54821017 5.126121886),2020,9,ECOP-SDLA-OP-DIRECTA,CUPIAGUA,B,O,38.5068,0.12,"2,530.12",303.6144,"43,844,643.23","3,750.22",ARTICULO 39 LEY 756
2956,CASANARE,AGUAZUL,5.126121886,-72.54821017,POINT (-72.54821017 5.126121886),2020,9,ECOP-SDLA-OP-DIRECTA,CUPIAGUA,I,O,38.5068,0.08,"2,706.3",216.504,"31,265,119.97","3,750.22",Ley 756 8% variable
2957,CASANARE,AGUAZUL,5.126121886,-72.54821017,POINT (-72.54821017 5.126121886),2020,9,ECOP-SDLA-OP-DIRECTA,CUPIAGUA,B,G,3.678,0.2,150.72,30.144,"415,785.27","3,750.22",Ley 141 20%
2958,CASANARE,AGUAZUL,5.126121886,-72.54821017,POINT (-72.54821017 5.126121886),2020,9,ECOP-SDLA-OP-DIRECTA,CUPIAGUA,B,G,3.678,0.12,150.72,18.0864,"249,471.3","3,750.22",ARTICULO 39 LEY 756
2959,CASANARE,AGUAZUL,5.126121886,-72.54821017,POINT (-72.54821017 5.126121886),2020,9,ECOP-SDLA-OP-DIRECTA,CUPIAGUA,I,G,3.678,0.09097608,"273,728.98","24,902.7895827984","343,491,875.65","3,750.22",Ley 756 8% variable
2960,CASANARE,AGUAZUL,5.126121886,-72.54821017,POINT (-72.54821017 5.126121886),2020,9,ECOP-SDLA-OP-DIRECTA,CUPIAGUA,QB,G,3.678,0.2,"1,249.72",249.944,"3,447,554.83","3,750.22",Ley 141 20%
2961,CASANARE,AGUAZUL,5.126121886,-72.54821017,POINT (-72.54821017 5.126121886),2020,9,ECOP-SDLA-OP-DIRECTA,CUPIAGUA,QB,G,3.678,0.12,"1,249.72",149.9664,"2,068,532.92","3,750.22",ARTICULO 39 LEY 756
2962,CASANARE,AGUAZUL,5.126121886,-72.54821017,POINT (-72.54821017 5.126121886),2020,9,ECOP-SDLA-OP-DIRECTA,CUPIAGUA,B,O,38.5068,0.2,"6,910.54","1,382.108","199,588,794.49","3,750.22",Ley 141 20%
2963,CASANARE,AGUAZUL,5.126121886,-72.54821017,POINT (-72.54821017 5.126121886),2020,9,ECOP-SDLA-OP-DIRECTA,CUPIAGUA,B,O,38.5068,0.12,"6,910.54",829.2648,"119,753,276.86","3,750.22",ARTICULO 39 LEY 756
2964,CASANARE,AGUAZUL,5.126121886,-72.54821017,POINT (-72.54821017 5.126121886),2020,9,ECOP-SDLA-OP-DIRECTA,CUPIAGUA,I,O,38.5068,0.08,"7,391.74",591.3392,"85,394,685.55","3,750.22",Ley 756 8% variable
2965,CASANARE,AGUAZUL,5.126121886,-72.54821017,POINT (-72.54821017 5.126121886),2020,9,ECOP-SDLA-OP-DIRECTA,CUPIAGUA,B,G,3.678,0.2,16.04,3.208,"44,248.86","3,750.22",Ley 141 20%
2966,CASANARE,AGUAZUL,5.126121886,-72.54821017,POINT (-72.54821017 5.126121886),2020,9,ECOP-SDLA-OP-DIRECTA,CUPIAGUA,B,G,3.678,0.12,16.04,1.9248,"26,549.36","3,750.22",ARTICULO 39 LEY 756
2967,CASANARE,AGUAZUL,5.126121886,-72.54821017,POINT (-72.54821017 5.126121886),2020,9,ECOP-SDLA-OP-DIRECTA,CUPIAGUA,I,G,3.678,0.09097608,"29,132.05","2,650.3197113640003","36,556,679.04","3,750.22",Ley 756 8% variable
2968,CASANARE,AGUAZUL,5.126121886,-72.54821017,POINT (-72.54821017 5.126121886),2020,9,ECOP-SDLA-OP-DIRECTA,CUPIAGUA,QB,G,3.678,0.2,119.09,23.818,"328,528.68","3,750.22",Ley 141 20%
2969,CASANARE,AGUAZUL,5.126121886,-72.54821017,POINT (-72.54821017 5.126121886),2020,9,ECOP-SDLA-OP-DIRECTA,CUPIAGUA,QB,G,3.678,0.12,119.09,14.2908,"197,117.43","3,750.22",ARTICULO 39 LEY 756
2970,CASANARE,AGUAZUL,5.126121886,-72.54821017,POINT (-72.54821017 5.126121886),2020,9,ECOP-SDLA-OP-DIRECTA,CUPIAGUA,B,O,38.5068,0.2,432.67,86.534,"12,496,285.65","3,750.22",Ley 141 20%
2971,CASANARE,AGUAZUL,5.126121886,-72.54821017,POINT (-72.54821017 5.126121886),2020,9,ECOP-SDLA-OP-DIRECTA,CUPIAGUA,B,O,38.5068,0.12,432.67,51.9204,"7,497,771.56","3,750.22",ARTICULO 39 LEY 756
2972,CASANARE,AGUAZUL,5.126121886,-72.54821017,POINT (-72.54821017 5.126121886),2020,9,ECOP-SDLA-OP-DIRECTA,CUPIAGUA,I,O,38.5068,0.08,462.8,37.024,"5,346,597.53","3,750.22",Ley 756 8% variable
2973,CASANARE,AGUAZUL,5.126121886,-72.54821017,POINT (-72.54821017 5.126121886),2020,9,ECOP-SDLA-OP-DIRECTA,CUPIAGUA,B,G,3.678,0.2,"1,850.79",370.158,"5,105,703.58","3,750.22",Ley 141 20%
2974,CASANARE,AGUAZUL,5.126121886,-72.54821017,POINT (-72.54821017 5.126121886),2020,9,ECOP-SDLA-OP-DIRECTA,CUPIAGUA,B,G,3.678,0.12,"1,850.79",222.0948,"3,063,422.24","3,750.22",ARTICULO 39 LEY 756
2975,CASANARE,AGUAZUL,5.126121886,-72.54821017,POINT (-72.54821017 5.126121886),2020,9,ECOP-SDLA-OP-DIRECTA,CUPIAGUA,I,G,3.678,0.09097608,"3,361,393.46","305,806.4003284368","4,218,082,222.64","3,750.22",Ley 756 8% variable
2976,CASANARE,AGUAZUL,5.126121886,-72.54821017,POINT (-72.54821017 5.126121886),2020,9,ECOP-SDLA-OP-DIRECTA,CUPIAGUA,QB,G,3.678,0.2,"14,902.75","2,980.55","41,111,647.25","3,750.22",Ley 141 20%
2977,CASANARE,AGUAZUL,5.126121886,-72.54821017,POINT (-72.54821017 5.126121886),2020,9,ECOP-SDLA-OP-DIRECTA,CUPIAGUA,QB,G,3.678,0.12,"14,902.75","1,788.33","24,666,988.57","3,750.22",ARTICULO 39 LEY 756
2978,CASANARE,AGUAZUL,5.126121886,-72.54821017,POINT (-72.54821017 5.126121886),2020,9,ECOP-SDLA-OP-DIRECTA,CUPIAGUA,B,O,38.5068,0.2,"31,561.28","6,312.256","911,546,396.2","3,750.22",Ley 141 20%
2979,CASANARE,AGUAZUL,5.126121886,-72.54821017,POINT (-72.54821017 5.126121886),2020,9,ECOP-SDLA-OP-DIRECTA,CUPIAGUA,B,O,38.5068,0.12,"31,561.28","3,787.3536","546,927,838.07","3,750.22",ARTICULO 39 LEY 756
2980,CASANARE,AGUAZUL,5.126121886,-72.54821017,POINT (-72.54821017 5.126121886),2020,9,ECOP-SDLA-OP-DIRECTA,CUPIAGUA,I,O,38.5068,0.08,"33,758.99","2,700.7192","390,008,081.74","3,750.22",Ley 756 8% variable
2981,CASANARE,AGUAZUL,5.126121886,-72.54821017,POINT (-72.54821017 5.126121886),2020,9,ECOP-SDLA-OP-DIRECTA,CUPIAGUA,B,G,3.678,0.2,35.84,7.168,"98,870.14","3,750.22",Ley 141 20%
2982,CASANARE,AGUAZUL,5.126121886,-72.54821017,POINT (-72.54821017 5.126121886),2020,9,ECOP-SDLA-OP-DIRECTA,CUPIAGUA,B,G,3.678,0.12,35.84,4.3008,"59,322.26","3,750.22",ARTICULO 39 LEY 756
2983,CASANARE,AGUAZUL,5.126121886,-72.54821017,POINT (-72.54821017 5.126121886),2020,9,ECOP-SDLA-OP-DIRECTA,CUPIAGUA,I,G,3.678,0.09097608,"65,093.57","5,921.9578318056","81,683,395.2","3,750.22",Ley 756 8% variable
2984,CASANARE,AGUAZUL,5.126121886,-72.54821017,POINT (-72.54821017 5.126121886),2020,9,ECOP-SDLA-OP-DIRECTA,CUPIAGUA,QB,G,3.678,0.2,266.08,53.216,"734,024.55","3,750.22",Ley 141 20%
2985,CASANARE,AGUAZUL,5.126121886,-72.54821017,POINT (-72.54821017 5.126121886),2020,9,ECOP-SDLA-OP-DIRECTA,CUPIAGUA,QB,G,3.678,0.12,266.08,31.9296,"440,414.84","3,750.22",ARTICULO 39 LEY 756
2986,CASANARE,AGUAZUL,5.126121886,-72.54821017,POINT (-72.54821017 5.126121886),2020,9,ECOP-SDLA-OP-DIRECTA,CUPIAGUA,B,O,38.5068,0.2,525.38,105.076,"15,173,916.52","3,750.22",Ley 141 20%
2987,CASANARE,AGUAZUL,5.126121886,-72.54821017,POINT (-72.54821017 5.126121886),2020,9,ECOP-SDLA-OP-DIRECTA,CUPIAGUA,B,O,38.5068,0.12,525.38,63.0456,"9,104,350.26","3,750.22",ARTICULO 39 LEY 756
2988,CASANARE,AGUAZUL,5.126121886,-72.54821017,POINT (-72.54821017 5.126121886),2020,9,ECOP-SDLA-OP-DIRECTA,CUPIAGUA,I,O,38.5068,0.08,561.97,44.9576,"6,492,280.66","3,750.22",Ley 756 8% variable
2989,CASANARE,AGUAZUL,5.126121886,-72.54821017,POINT (-72.54821017 5.126121886),2020,9,ECOP-SDLA-OP-DIRECTA,CUPIAGUA SUR,B,G,3.7007,0.2,"206,300.3","41,260.060000000005","572,625,231.76","3,750.22",Ley 141 20%
2990,CASANARE,AGUAZUL,5.126121886,-72.54821017,POINT (-72.54821017 5.126121886),2020,9,ECOP-SDLA-OP-DIRECTA,CUPIAGUA SUR,B,G,3.7007,0.12,"206,300.3","24,756.036","343,575,139.32","3,750.22",ARTICULO 39 LEY 756
2991,CASANARE,AGUAZUL,5.126121886,-72.54821017,POINT (-72.54821017 5.126121886),2020,9,ECOP-SDLA-OP-DIRECTA,CUPIAGUA SUR,B,O,35.9208,0.2,"2,344.07",468.814,"63,154,356.54","3,750.22",Ley 141 20%
2992,CASANARE,AGUAZUL,5.126121886,-72.54821017,POINT (-72.54821017 5.126121886),2020,9,ECOP-SDLA-OP-DIRECTA,CUPIAGUA SUR,B,O,35.9208,0.12,"2,344.07",281.2884,"37,892,614.24","3,750.22",ARTICULO 39 LEY 756
2993,CASANARE,AGUAZUL,5.126121886,-72.54821017,POINT (-72.54821017 5.126121886),2020,9,ECOP-SDLA-OP-DIRECTA,CUPIAGUA SUR,I,O,35.9208,0.08,"3,054.04",244.3232,"32,912,998.68","3,750.22",Ley 756 8% variable
2994,CASANARE,AGUAZUL,5.126121886,-72.54821017,POINT (-72.54821017 5.126121886),2020,9,ECOP-SDLA-OP-DIRECTA,CUPIAGUA SUR,B,G,3.7007,0.2,"1,043,096.53","208,619.306","2,895,310,344.39","3,750.22",Ley 141 20%
2995,CASANARE,AGUAZUL,5.126121886,-72.54821017,POINT (-72.54821017 5.126121886),2020,9,ECOP-SDLA-OP-DIRECTA,CUPIAGUA SUR,B,G,3.7007,0.12,"1,043,096.53","125,171.5836","1,737,186,206.8","3,750.22",ARTICULO 39 LEY 756
2996,CASANARE,AGUAZUL,5.126121886,-72.54821017,POINT (-72.54821017 5.126121886),2020,9,ECOP-SDLA-OP-DIRECTA,CUPIAGUA SUR,B,O,35.9208,0.2,"9,612.67","1,922.534","258,986,290.1","3,750.22",Ley 141 20%
2997,CASANARE,AGUAZUL,5.126121886,-72.54821017,POINT (-72.54821017 5.126121886),2020,9,ECOP-SDLA-OP-DIRECTA,CUPIAGUA SUR,B,O,35.9208,0.12,"9,612.67","1,153.5204","155,391,774.23","3,750.22",ARTICULO 39 LEY 756
